"COUN_NAME","MPO","TAZ","L_D_RE_Ar","M_D_RE_SF_Ar","M_D_RE_MF_Ar","H_D_RE_Ar","MU_Ar","COM_Ar","INS_Ar","OF_Ar","IND_Ar","Other_Ar","AG_Ar","FO_Ar","PA_Ar","LDHH","MDSFHH","MDMFHH","HDHH","MUHH","TSFHH","TMFHH","COM_EMP","INS_EMP","OF_EMP","IND_EMP","Other_EMP","AG_EMP","MU_EMP","JUR","HH","TOT_EMP","res_total_Ar","Parcel_ACR_Ar","TAZ_ACRES_Ar","T_EMP_AR_Ar","TOT_POP"
"Powhatan","Richmond",694,3268.4479,0,0,0,0,12.6559712586081,38.0452287413919,0,0,0,0,10237.67955,0,921,0,0,0,0,921,0,12,37,0,0,0,0,0,"Powhatan",921,49,3268.4479,13543.3586,13673.7429,50.7012,2412
"Powhatan","Richmond",695,2977.1737,0,0,0,0,40.7399879885406,3873.17970213221,0,7.46900946725011,0,0,6246.788235,0,728,0,0,0,0,728,0,2,158,0,0,0,0,0,"Powhatan",728,160,2977.1737,13138.3106,13271.0234,3921.388699588,1902
"Powhatan","Richmond",696,3003.4966,0,0,0,0,76.9397620228327,419.411537957167,0,0,0,0,4045.063216,36.43549164,1259,0,0,0,0,1259,0,249,1356,0,0,0,0,0,"Powhatan",1259,1605,3003.4966,7554.9467,7718.8367,496.35129998,3328
"Powhatan","Richmond",697,3207.1089,0,0,0,0,53.790094711092,88.554005288908,0,0,0,0,3270.759201,254.0486815,1309,0,0,0,0,1309,0,59,98,0,0,0,0,0,"Powhatan",1309,157,3207.1089,6860.6309,7023.029,142.3441,3422
"Powhatan","Richmond",698,4056.6354,0,0,0,0,38.1451502014276,205.868849818572,0,0,0,0,5492.145905,0,1678,0,0,0,0,1678,0,58,311,0,0,0,0,0,"Powhatan",1678,369,4056.6354,9772.0353,9999.2048,244.01400002,4390
"Powhatan","Richmond",700,2000.9501,0,0,0,0,1.75542123094752,10.8055787720525,0,0,0,0,6603.380644,0,457,0,0,0,0,457,0,9,54,0,0,0,0,0,"Powhatan",457,63,2000.9501,8609.8718,8760.5012,12.561000003,1195
"Powhatan","Richmond",701,2598.3398,0,0,0,0,10.2236918014109,9.92300819858908,0,0,0,0,4006.035974,0,810,0,0,0,0,810,0,143,139,0,0,0,0,0,"Powhatan",810,282,2598.3398,6613.9225,6749.2735,20.1467,2122
"Powhatan","Richmond",702,3063.6415,0,0,0,0,0.769834045543429,90.1546659494566,0,0,0,0,5163.294608,0,1237,0,0,0,0,1237,0,1,105,0,0,0,0,0,"Powhatan",1237,106,3063.6415,8304.3607,8456.5898,90.924499995,3234
"Chesterfield","Richmond",715,606.5191,0,0,0,0,0,0,0,0,0,0,1380.678778,0,112,0,0,0,0,112,0,0,0,0,0,0,0,0,"Chesterfield",112,7,606.5191,1984.3079,1991.678,1.01,303
"Chesterfield","Richmond",729,5114.6096,0,0,0,0,55.0254740857446,5.56574349958965,0,10.8904824146657,0,0,6864.704427,0,426,0,0,0,0,426,0,47,5,0,9,0,0,0,"Chesterfield",426,61,5114.6096,12043.5157,12147.1657,71.4817,1240
"Chesterfield","Richmond",730,4457.3247,0,0,0,0,0,29.8877894430208,4.6514433988931,376.960967207086,0,0,6187.47607,41.97907379,215,0,0,0,0,215,0,0,15,2,195,0,0,0,"Chesterfield",215,213,4457.3247,11095.28,11263.5352,411.500200049,607
"Chesterfield","Richmond",731,362.4905,0,0,0,0,13.6884726196443,1.32123587983955,0,47.5122915035162,0,0,733.078462,0,125,0,0,0,0,125,0,32,3,0,109,0,0,0,"Chesterfield",125,144,362.4905,1155.0809,1194.2487,62.522000003,349
"Chesterfield","Richmond",732,644.7227,0,0,0,0,0,0.280460244106418,0,4.02813975589358,0,0,1735.337083,0,152,0,0,0,0,152,0,0,1,0,9,0,0,0,"Chesterfield",152,10,644.7227,2381.3683,2400.6963,4.3086,450
"Chesterfield","Richmond",743,177.7989,0,0,0,0,0,82.9833723440935,10.5421724104454,17.0477552504611,0,0,472.4878835,1749.317022,191,0,0,0,0,191,0,0,2370,301,487,0,0,0,"Chesterfield",191,3158,177.7989,2463.237,2650.1997,110.573300005,712
"Chesterfield","Richmond",744,511.7055,0,0,0,0,3.20230419338647,86.0195735533954,0,1.00252225721815,0,0,301.2936893,0.553625147,204,0,0,0,0,204,0,22,594,0,7,0,0,0,"Chesterfield",204,623,511.7055,900.7772,1060.0499,90.224400004,512
"Chesterfield","Richmond",745,201.6767,0,0,0,0,26.648946638173,0,14.6545728669783,0.0197804938487206,0,0,277.2321645,535.0062043,334,0,0,0,0,334,0,1204,0,662,1,0,0,0,"Chesterfield",334,1867,201.6767,1033.3783,1073.5107,41.323299999,783
"Chesterfield","Richmond",746,1823.6246,0,0,0,0,0,5.0384,0,0,0,0,1032.338525,0,1347,0,0,0,0,1347,0,0,70,0,0,0,0,0,"Chesterfield",1347,70,1823.6246,2853.7315,2996.9002,5.0384,3934
"Chesterfield","Richmond",747,269.0222,0,0,0,0,0,0,0,0,0,0,48.09057463,3359.507989,200,0,0,0,0,200,0,0,0,0,0,0,0,0,"Chesterfield",200,58,269.0222,3673.7507,3709.7133,1.08,530
"Chesterfield","Richmond",748,969.2234,0,0,0,0,0,3.37191755165788,0,59.3078824463421,0,0,206.8637272,16.40029967,521,0,0,0,0,521,0,0,2,0,38,0,0,0,"Chesterfield",521,40,969.2234,1247.8972,1287.4319,62.679799998,1303
"Chesterfield","Richmond",754,2658.5484,0,0,0,0,0,8.92184802416939,0,2.52335197583061,0,0,1482.231524,4.44447243,507,0,0,0,0,507,0,0,34,0,10,0,0,0,"Chesterfield",507,44,2658.5484,4149.3996,4210.9283,11.4452,1402
"Chesterfield","Richmond",755,1590.291,0,0,0,0,0,0,0,0,0,0,843.1344497,0,869,0,0,0,0,869,0,0,0,0,0,0,0,0,"Chesterfield",869,73,1590.291,2426.2654,2509.8814,1.08,2452
"Chesterfield","Richmond",756,940.0156,0,0,0,0,0,0,0,1.1996,0,0,1044.728114,0,700,0,0,0,0,700,0,0,0,0,36,0,0,0,"Chesterfield",700,36,940.0156,1978.6733,2046.5807,1.1996,2157
"Chesterfield","Richmond",757,1198.6592,0,0,0,0,1.46841298780886,0,0,215.274787008191,0,0,1404.939053,130.6377425,538,0,0,0,0,538,0,0,0,0,19,0,0,0,"Chesterfield",538,19,1198.6592,2943.6992,2992.2054,216.743199996,1472
"Chesterfield","Richmond",758,1832.8148,0,0,0,0,0,0.512752728568966,0,31.667247268431,0,0,738.3366063,1650.645058,1295,0,0,0,0,1295,0,0,2,0,114,0,0,0,"Chesterfield",1295,116,1832.8148,4236.1064,4381.1653,32.179999997,3501
"Chesterfield","Richmond",759,680.2205,0,0,0,0,0,0,0,0,0,0,428.6920139,4.631454544,677,0,0,0,0,677,0,0,0,0,0,0,0,0,"Chesterfield",677,63,680.2205,1106.384,1214.8329,1.08,2021
"Chesterfield","Richmond",760,1084.9597,0,0,0,0,0,0,0,0.5424,0,0,443.9075476,0,1144,0,0,0,0,1144,0,0,0,0,48,0,0,0,"Chesterfield",1144,48,1084.9597,1511.5396,1632.4331,0.5424,3446
"Chesterfield","Richmond",774,2036.4547,0,0,0,0,0,63.9612696278224,0,188.490630382178,0,0,3204.745945,0,582,0,0,0,0,582,0,0,35,0,105,0,0,0,"Chesterfield",582,140,2036.4547,5486.3825,5536.9781,252.45190001,1590
"Chesterfield","Tri-Cities",896,2338.3843,0,0,0,0,0,0,0,114.0992,0,0,13935.64346,0,477,0,0,0,0,477,0,0,0,0,70,0,0,0,"Chesterfield",477,70,2338.3843,16380.8569,16578.2648,114.0992,1420
"Chesterfield","Tri-Cities",897,1992.9759,0,0,0,0,1.92418444410268,15.8912985375069,0,1.94601702039046,0,0,3287.720147,14.86970266,1212,0,0,0,0,1212,0,13,108,0,13,0,0,0,"Chesterfield",1212,134,1992.9759,5291.6072,5478.6176,19.761500002,3656
"Chesterfield","Tri-Cities",898,608.83,0,0,0,0,0,0,0,4.3392,0,0,510.5880169,0,318,0,0,0,0,318,0,0,0,0,6,0,0,0,"Chesterfield",318,6,608.83,1120.7572,1146.2939,4.3392,834
"Chesterfield","Tri-Cities",899,798.4686,0,0,0,0,0,10.4428,0,0,0,0,487.2774142,0,345,0,0,0,0,345,0,0,10,0,0,0,0,0,"Chesterfield",345,10,798.4686,1288.9188,1304.1066,10.4428,907
"Chesterfield","Tri-Cities",900,211.5575,0,0,0,0,0,0,0,0.1104,0,0,2084.191149,0,847,0,0,0,0,847,0,0,0,0,23,0,0,0,"Chesterfield",847,23,211.5575,2266.089,2303.8745,0.1104,2154
"Chesterfield","Tri-Cities",901,812.2161,0,0,0,0,7.21108373250398,0.819568632606558,0,526.57984767989,0,0,1033.717867,0,192,0,0,0,0,192,0,0,0,0,32,0,0,0,"Chesterfield",192,32,812.2161,2377.5445,2399.5164,534.610500045,492
"Chesterfield","Tri-Cities",902,460.7808,0,0,0,0,0,0,0,0,0,0,211.577757,0,144,0,0,0,0,144,0,0,0,0,0,0,0,0,"Chesterfield",144,5,460.7808,669.4686,687.4106,1.08,378
"Chesterfield","Tri-Cities",903,624.5648,0,0,0,0,5.30724421300939,0,0,36.2612557869906,0,0,231.6049536,0,387,0,0,0,0,387,0,3,0,0,21,0,0,0,"Chesterfield",387,24,624.5648,890.4683,939.2552,41.5685,1065
"Chesterfield","Tri-Cities",904,470.3687,0,0,0,0,0,0,0,2.5023,0,0,568.0653384,0,481,0,0,0,0,481,0,0,0,0,15,0,0,0,"Chesterfield",481,15,470.3687,1033.5964,1072.8887,2.5023,1366
"Chesterfield","Tri-Cities",905,809.5744,0,0,0,0,0,0,0,0,0,0,356.1092281,0,191,0,0,0,0,191,0,0,0,0,0,0,0,0,"Chesterfield",191,11,809.5744,1162.7936,1179.053,1.08,498
"Chesterfield","Tri-Cities",908,570.1558,0,0,0,0,0,262.6136,0,0,0,0,458.146233,0,149,0,0,0,0,149,0,0,7,0,0,0,0,0,"Chesterfield",149,7,570.1558,1287.9156,1303.4581,262.6136,385
"Chesterfield","Tri-Cities",915,219.0941,0,0,0,0,0,0,0,0,0,0,10.45048541,0,474,0,0,0,0,474,0,0,0,0,0,0,0,0,"Chesterfield",474,10,219.0941,224.3445,255.7816,1.04,1353
"Chesterfield","Tri-Cities",916,351.4142,0,0,0,0,0,0,0,0,0,0,120.6792588,0,842,0,0,0,0,842,0,0,0,0,0,0,0,0,"Chesterfield",842,80,351.4142,466.3535,530.0984,1.05,2531
"Chesterfield","Tri-Cities",937,680.4777,0,0,0,0,34.5671695962731,1.87706365637174,0,54.9839667463552,0,0,2042.717953,0,939,0,0,0,0,939,0,23,1,0,37,0,0,0,"Chesterfield",939,61,680.4777,2796.7439,2906.4199,91.428199999,2646
"Chesterfield","Tri-Cities",938,780.2172,0,0,0,0,0,0,0,1.7839,0,0,638.4240089,0,426,0,0,0,0,426,0,0,0,0,9,0,0,0,"Chesterfield",426,9,780.2172,1413.1551,1442.3788,1.7839,1182
"Chesterfield","Tri-Cities",939,1594.7597,0,0,0,0,1.50176236634059,4.88361820971203,0,14.1041194219474,0,0,1538.276324,0,607,0,0,0,0,607,0,1,2,0,6,0,0,0,"Chesterfield",607,9,1594.7597,3146.2555,3192.3624,20.489499998,1654
"Henrico","Richmond",232,230.759827325768,0.0142727042321322,0,0,0,0,7.5125,0,0,0,0,13.80300493,100.451754,959,0,0,0,0,959,0,0,167,0,0,0,0,0,"Henrico",959,167,230.77410003,342.7213,392.9251,7.5125,2382
"Henrico","Richmond",235,526.82694043294,9.90615952605959,0,0,0,0,9.53513439936232,24.4052656026377,0,0,0,63.64745719,69.53680636,1434,27,0,0,0,1461,0,0,56,142,0,0,0,0,"Henrico",1461,198,536.733099959,682.2677,785.4667,33.940400002,3633
"Henrico","Richmond",236,55.6988,8.3569,0,21.4792,0,16.84209918,127.6905204,15.95588045,0,0,0,0,38.62086475,522,78,0,201,0,600,201,129,976,122,0,0,0,0,"Henrico",802,1227,85.5349,282.8843,311.5086,160.48850003,1989
"Henrico","Richmond",238,302.332859475776,56.536940524224,0,0,0,234.244329103762,100.187646703596,40.2037242426425,0,0,0,353.8886667,41.7924078,1400,262,0,0,0,1662,0,2411,1031,414,0,0,0,0,"Henrico",1662,3856,358.8698,1095.8066,1274.1841,374.63570005,4136
"Henrico","Richmond",239,734.998117694057,1.84632443736147,0,46.9429578625821,0,1.99769683027164,0,21.517009449433,11.5870937222954,0,0,219.2949807,102.3120918,1688,4,0,108,0,1692,108,13,0,143,77,0,0,0,"Henrico",1800,234,783.787399994,1119.6363,1249.3021,35.101800002,4469
"Henrico","Richmond",240,377.653183019151,0.900516989848557,0,0,0,6.14497892114442,0,0,13.7388210828556,0,0,221.2108711,94.11719336,651,2,0,0,0,653,0,18,0,0,41,0,0,0,"Henrico",653,59,378.553700009,703.1456,759.0108,19.883800004,1625
"Henrico","Richmond",243,72.5518,0,0,0,0,26.906695331478,1.83960466852203,0,0,0,0,6.940553218,0.728153564,312,0,0,0,0,312,0,390,27,0,0,0,0,0,"Henrico",312,417,72.5518,102.1267,163.4961,28.7463,777
"Henrico","Richmond",244,38.5459016986699,0.805713479409176,0,1.07878482592095,0,30.7002962320069,0,28.2093686676901,0.511235103303001,0,0,171.9076746,413.9403027,1540,32,0,43,0,1572,43,879,0,808,15,0,0,0,"Henrico",1615,1701,40.430400004,647.5592,784.382,59.420900003,4017
"Henrico","Richmond",250,190.7158,0,0,0,0,6.93467505572875,31.0305543778156,0,13.5936705654556,0,0,101.4805536,4.923114301,565,0,0,0,0,565,0,27,120,0,52,0,0,0,"Henrico",565,199,190.7158,339.7584,430.5681,51.558899999,1406
"Henrico","Richmond",394,1610.0773,0,0,0,0,23.1775473032644,15.0609928905648,0,20.0936598061708,0,0,1394.983167,1.309424916,1375,0,0,0,0,1375,0,10,7,0,9,0,0,0,"Henrico",1375,26,1610.0773,3040.7922,3237.9125,58.3322,3422
"Henrico","Richmond",395,107.3354,0,0,0,0,256.252857631492,1.4200467196638,0,157.910295658844,0,0,89.60359109,0,156,0,0,0,0,156,0,5,0,0,3,0,0,0,"Henrico",156,8,107.3354,608.1822,706.4551,415.58320001,391
"Henrico","Richmond",405,83.2833,0,0,0,0,3.74613361514495,19.2237930569251,12.2389121460861,1.68236117784384,0,0,404.6047397,0,178,0,0,0,0,178,0,97,499,318,44,0,0,0,"Henrico",178,958,83.2833,506.9893,655.0265,36.891199996,443
"Henrico","Richmond",406,287.0375,0,0,0,0,118.885839459148,0,5.43991764595194,121.5950428919,0,0,610.3415787,105.7704559,178,0,0,0,0,178,0,948,0,43,970,0,0,0,"Henrico",178,1961,287.0375,1213.9003,1316.5325,245.920799997,443
"Henrico","Richmond",407,142.0314,0,0,0,0,9.32812328586426,0,288.54008414041,1145.12409278673,0,0,108.17438,9.70210994,142,0,0,0,0,142,0,37,0,1152,4573,0,0,0,"Henrico",142,5762,142.0314,1625.6102,1673.1309,1442.992300213,352
"Henrico","Richmond",408,253.902,0,0,0,0,1.59476766239681,50.6124470333602,73.9792378824853,1129.91564790576,0,0,250.4088032,0,507,0,0,0,0,507,0,4,113,166,2532,0,0,0,"Henrico",507,2815,253.902,1719.5928,1835.8515,1256.102100484,1264
"Henrico","Richmond",409,2557.43990954986,0,0,9.2570901951433,0,100.767380889269,135.703600001449,0,32.4461191292814,0,0,1715.302352,99.85726436,3133,0,0,11,0,3133,11,758,1021,0,244,0,0,0,"Henrico",3144,2023,2566.696999745,4562.8738,4800.8993,268.91710002,7826
"Henrico","Richmond",420,506.1143,0,0,0,0,0.608024752036096,3.0885647412855,0,163.147010549678,0,0,529.6552412,2.373443741,431,0,0,0,0,431,0,0,1,0,70,0,0,0,"Henrico",431,72,506.1143,1194.1866,1269.1883,166.843600043,1074
"Henrico","Richmond",427,342.9901,0,0,0,0,1.3038220204892,98.3645847187838,0,89.201093265727,0,0,299.0679663,0,194,0,0,0,0,194,0,1,42,0,38,0,0,0,"Henrico",194,80,342.9901,825.5277,846.1633,188.869500005,484
"Henrico","Richmond",436,451.9608,0,0,0,0,1.7082,0,0,0,0,0,491.7250094,293.158596,620,0,0,0,0,620,0,15,0,0,0,0,0,0,"Henrico",620,15,451.9608,1228.4226,1307.5682,1.7082,1551
"Henrico","Richmond",438,3320.1889,0,0,0,0,67.0753489622832,39.9347070608548,1.72111438930264,21.3183295825594,0,0,3109.976705,343.6637812,1515,0,0,0,0,1515,0,240,143,6,76,0,0,0,"Henrico",1515,465,3320.1889,6873.889,7784.6386,130.049499995,3777
"Henrico","Richmond",440,283.230485342522,0,0,18.302214627478,0,24.6159244104998,0,0,222.0608756095,0,0,477.4640015,0,162,0,0,11,0,162,11,25,0,0,221,0,0,0,"Henrico",173,246,301.53269997,1018.2736,1077.5698,246.67680002,436
"Henrico","Richmond",444,1307.6299,0,0,0,0,1053.79530541834,29.7097484271747,0,0,0,0.130146524483565,2600.596257,23.05227531,619,0,0,0,0,619,0,135,4,0,0,0,0,0,"Henrico",619,139,1307.6299,5003.7218,5053.6291,1083.63520037,1539
"New Kent","Richmond",493,2863.75954217245,0,0,7.05475748755076,0,33.0236178062036,5.10176804163856,0,1.54871415515788,0,0,1034.911925,31.9324481,962,0,0,2,0,962,2,150,23,0,7,0,0,0,"New Kent",964,180,2870.81429966,3963.9528,4098.8773,39.674100003,2506
"New Kent","Richmond",494,2070.51417455396,0,0,2.26412535804461,0,62.3025412993451,65.5584805263609,0,0,0,97.0986781842941,2199.213375,0,1299,0,0,1,0,1299,1,32,34,0,0,0,51,0,"New Kent",1300,117,2072.778299912,4476.6422,4611.6949,224.95970001,3379
"New Kent","Richmond",495,113.975,0,0,0,0,4.26252768841846,0,0,0,0,20.3738723115815,910.8135724,339.550796,142,0,0,0,0,142,0,20,0,0,0,0,97,0,"New Kent",142,117,113.975,1383.733,1417.1693,24.6364,369
"New Kent","Richmond",496,2645.50227839881,0,0,6.84642171518639,0,35.0003700582109,96.063435914151,0,0,0,240.708394017638,1952.002945,11.18405787,1486,0,0,4,0,1486,4,60,164,0,0,0,412,0,"New Kent",1490,636,2652.348700114,4963.1982,5236.7801,371.77219999,3872
"New Kent","Richmond",501,1804.82848657019,0,23.7562156441632,40.3986979656466,0,84.3066721033432,15.5449673895014,0,3.05076050915532,0,0,1395.724478,303.0906183,1908,0,25,43,0,1908,68,774,143,0,28,0,0,0,"New Kent",1976,945,1868.98340018,3638.8307,4210.8349,102.902400002,5132
"New Kent","Richmond",502,884.585852738411,0,0,17.6218473015893,0,19.9815603858149,156.762720631041,0,28.5583389892682,0,353.184480003876,743.7692488,149.2771494,1303,0,0,26,0,1303,26,5,39,0,7,0,88,0,"New Kent",1329,139,902.20770004,2332.7798,2559.5613,558.48710001,3454
"New Kent","Richmond",505,352.9117,0,0,0,0,2.79293113581942,27.2329688621806,0,0,0,0,1919.965453,1.098913573,143,0,0,0,0,143,0,8,79,0,0,0,0,0,"New Kent",143,87,352.9117,2298.562,2478.8045,30.025899998,374
"New Kent","Richmond",506,1719.0398440552,0,0,43.0178555547966,0,49.4478096353199,15.0679903646801,0,0,0,0,3007.139022,333.6438103,1510,0,0,38,0,1510,38,220,67,0,0,0,0,0,"New Kent",1548,287,1762.05769961,5146.5564,5369.4725,64.5158,4022
"New Kent","Richmond",507,207.7774,0,0,0,0,621.315350833613,5.90188608850247,0,26.3434630258846,0,0,1069.402965,181.4570072,735,0,0,0,0,735,0,106,1,0,4,0,0,0,"New Kent",735,111,207.7774,2099.5181,2260.2783,653.560699948,1911
"Hanover","Richmond",524,315.5461,0,0,0,0,4.66923707146286,4.79717659073242,0,385.854886313805,0,0,197.6378911,6.717291997,364,0,0,0,0,364,0,8,8,0,650,0,0,0,"Hanover",364,666,315.5461,906.9426,1046.1642,395.321299976,880
"Hanover","Richmond",525,558.0915,0,0,0,0,4.1898883368161,12.0483820294911,0,30.7295296336928,0,0,476.6839608,13.02372099,670,0,0,0,0,670,0,18,51,0,130,0,0,0,"Hanover",670,199,558.0915,1085.3669,1206.031,46.9678,1731
"Hanover","Richmond",527,1312.4693,0,0,0,0,522.115751531389,15.2626253866327,0,903.983423021978,0,0,2755.428065,0,778,0,0,0,0,778,0,292,9,0,506,0,0,0,"Hanover",778,807,1312.4693,5488.3691,5751.0813,1441.36179994,1678
"Hanover","Richmond",528,0,0,0,0,0,397.952298840444,0,0,182.065501159556,0,0,114.0222746,0,0,0,0,0,0,0,0,1756,0,0,803,0,0,0,"Hanover",16,2559,1.25,690.19,796.0581,580.0178,44
"Hanover","Richmond",536,238.0455,0,0,0,0,0,7.88731661100129,0,316.823883431999,0,0,90.25141581,0,376,0,0,0,0,376,0,0,20,0,817,0,0,0,"Hanover",376,837,238.0455,641.748,718.7705,324.711200043,875
"Hanover","Richmond",539,351.1828,0,0,0,0,0,1.5289360395963,0,11.5371639634037,0,0,449.6834168,0,418,0,0,0,0,418,0,0,3,0,24,0,0,0,"Hanover",418,27,351.1828,807.3123,912.6223,13.066100003,1154
"Hanover","Richmond",541,651.3311,0,0,0,0,0,77.2576,0,0,0,0,1181.859818,0,3073,0,0,0,0,3073,0,0,18,0,0,0,0,0,"Hanover",3073,18,651.3311,1871.1485,1908.7172,77.2576,8116
"Hanover","Richmond",549,722.6405,0,0,0,0,0,21.9126515478187,0,0.446248448181264,0,0,530.0151544,2.769524451,454,0,0,0,0,454,0,0,73,0,1,0,0,0,"Hanover",454,74,722.6405,1268.5041,1299.5684,22.358899996,1181
"Ashland","Richmond",550,201.363928048837,1.66107192216306,0,0,0,33.199265458459,131.941117152145,0,80.3560173993956,0,0,299.4435103,0.12907863,398,3,0,0,0,401,0,950,3776,0,2299,0,0,0,"Ashland",401,7025,203.024999971,684.504,757.9646,245.49640001,1773
"Ashland","Richmond",551,442.542125567614,2.61201539115786,0,5.74395899522804,0,8.91637128368489,75.1221287173151,0,0,0,0,28.53564286,0.864818037,1041,6,0,14,0,1047,14,88,740,0,0,0,0,0,"Ashland",1061,828,450.898099954,547.947,612.4474,84.038500001,2724
"Ashland","Richmond",552,319.0439,0,0,0,0,2.22134602004795,146.393458745889,0,23.5033952780631,0,0,30.44813745,0,94,0,0,0,0,94,0,6,372,0,60,0,0,0,"Ashland",94,437,319.0439,517.7901,570.3711,172.118200044,217
"Ashland","Richmond",553,57.500556260838,37.259743739162,0,0,0,61.4265233294031,6.24772634901653,0,211.06165031958,0,0,115.903408,0,505,327,0,0,0,832,0,708,72,0,2431,0,0,0,"Ashland",832,3211,94.7603,472.6296,541.5129,278.735899998,1827
"Ashland","Richmond",554,267.2269,0,0,0,0,56.5689749236934,32.5832462409058,0,175.364278865401,0,0,81.11992364,0,202,0,0,0,0,202,0,482,278,0,1496,0,0,0,"Ashland",202,2256,267.2269,592.5735,616.6068,264.51650003,520
"Ashland","Richmond",555,308.1275189,14.66349438,0.943239167,6.366561669,2.22894420345988,55.1042517247828,52.4396370119602,0.526177390132846,0.708889667664308,0,0,49.48503758,12.63934781,1115,53,3,23,7,1168,26,1383,1317,13,18,0,0,56,"Ashland",1202,2787,332.095635438,480.7697,565.6922,111.007899998,2667
"Ashland","Richmond",556,31.3580213061573,0,0,39.5107786938427,0,125.515604327838,0.36461860549428,107.136237039722,3.92514000494575,0,0,306.3051016,0,188,0,0,238,0,188,238,1266,4,1081,40,0,0,0,"Ashland",426,2390,70.8688,601.9956,685.2897,236.941599978,1119
"Ashland","Richmond",557,17.7391,0,0,0,0,26.6123923693226,4.41861324329018,7.34877738627878,143.241517039108,0,0,22.95151345,0,6,0,0,0,0,6,0,249,41,69,1342,0,0,0,"Ashland",6,1702,17.7391,218.5319,235.4282,181.621300038,16
"Hanover","Richmond",567,1404.092,0,0,0,0,2.93354701695459,62.540701917876,0,0.00785106916944605,0,0,682.19687,0,589,0,0,0,0,589,0,8,172,0,0,0,0,0,"Hanover",589,180,1404.092,2140.1911,2178.4087,65.482100004,1582
"Hanover","Richmond",568,826.322492881258,0,0,21.1269070687418,0,1.77477326112856,12.2449028848052,3.7451304415709,171.704993428495,0,0,337.3586558,2.037109797,1175,0,0,30,0,1175,30,6,43,13,601,0,0,0,"Hanover",1205,663,847.44939995,1355.125,1418.721,189.469800016,3133
"Hanover","Richmond",569,72.2514,0,0,0,0,74.4383563650938,34.9965525864496,16.9831446709889,313.714946367468,0,0,423.4223636,14.89998523,93,0,0,0,0,93,0,670,315,153,2825,0,0,0,"Hanover",93,3964,72.2514,917.7268,986.6763,440.13299999,260
"Hanover","Richmond",570,376.0774,0,0,0,0,67.8439258838352,54.1129040869141,0,84.5961700292507,0,0,117.7409161,11.75544372,130,0,0,0,0,130,0,542,433,0,676,0,0,0,"Hanover",130,1651,376.0774,694.0567,750.4196,206.553,329
"Hanover","Richmond",574,2717.7157,0,0,0,0,34.0030225732829,25.8646774267171,0,0,0,0,707.7138115,21.5529323,534,0,0,0,0,534,0,1344,1022,0,0,0,0,0,"Hanover",534,2366,2717.7157,3446.7301,3484.3437,59.8677,1402
"Hanover","Richmond",576,799.193722450697,0.00627681904011555,0,0.582200692262373,0,2.39720786644354,6.48639213355646,0,0,0,0,237.6194811,1.696357888,75,0,0,0,0,75,0,47,128,0,0,0,0,0,"Hanover",75,175,799.782199962,1024.8516,1037.069,8.8836,153
"Hanover","Richmond",577,2632.7668,0,0,0,0,41.8265767240747,30.8316232759253,0,0,0,0,217.1216987,1.510803441,542,0,0,0,0,542,0,1283,946,0,0,0,0,0,"Hanover",542,2229,2632.7668,2851.1475,2901.6552,72.6582,1348
"Hanover","Richmond",578,1449.2523,0,0,0,0,15.6236578036719,12.1527478183365,0,84.4821943779916,0,0,605.9869996,0.197997692,390,0,0,0,0,390,0,402,312,0,2171,0,0,0,"Hanover",390,2885,1449.2523,2079.9659,2136.2276,112.2586,971
"Hanover","Richmond",579,256.4624,0,0,0,0,46.3222434161562,17.8435947635047,16.1440001222511,508.260771293785,224.105390344303,0,455.523583,11.73652199,157,0,0,0,0,157,0,343,132,119,3760,1658,0,0,"Hanover",157,6012,256.4624,1516.4383,1737.693,812.67599994,345
"Hanover","Richmond",580,677.6054,0,0,0,0,0,0.402124962308586,0,1.53237503769141,0,0,0,0,760,0,0,0,0,760,0,0,17,0,65,0,0,0,"Hanover",760,82,677.6054,678.9499,749.5428,1.9345,2284
"Hanover","Richmond",581,1851.4712,0,0,0,0,12.7482026878883,207.980731625068,2.83490051615678,1.08136520888663,0,0,39.11252848,0.837797509,842,0,0,0,0,842,0,42,685,9,4,0,0,0,"Hanover",842,740,1851.4712,2110.8868,2226.8711,224.645200038,2052
